plot,farm,region,island,commune,surface_ha,code_cult_2016,code_cult_2017,groupe_brut,groupe_resolu,culture_representante,cultive
P8040,E1132,4,1,97129,0.23,18,18,IG,IG,IG_PLA,True
P8041,E1132,4,1,97129,0.8,6,6,CS,CS,CS_NGT_NISM,True
P8042,E1132,4,1,97129,1.66,6,6,CS,CS,CS_NGT_NISM,True
P8043,E1132,4,1,97129,0.58,10,10,JA,NC,,False
P8044,E1132,4,1,97129,0.24,6,6,CS,CS,CS_NGT_NISM,True
P8045,E1132,4,1,97129,0.24,10,10,JA,NC,,False
P8046,E1132,4,1,97129,1.41,10,10,JA,NC,,False
P8047,E1132,4,1,97129,0.61,10,10,JA,NC,,False
P8048,E1132,4,1,97129,0.49,6,6,CS,CS,CS_NGT_NISM,True
P8049,E1132,4,1,97129,0.48,10,6,CS,CS,CS_NGT_NISM,True
P8050,E1132,4,1,97129,0.77,6,6,CS,CS,CS_NGT_NISM,True
P8051,E1132,4,1,97129,0.34,2,2,AN,AN,AN_NU,True
P8052,E1132,4,1,97129,0.76,10,10,JA,NC,,False
P8053,E1132,4,1,97129,0.2,3,3,BC,BC,BC_BT,True
P8054,E1132,4,1,97129,0.21,11,11,MA,MA,MA_ROTA,True
P8055,E1132,4,1,97129,5.06,6,6,CS,CS,CS_NGT_NISM,True
P8056,E1132,4,1,97129,4.24,6,6,CS,CS,CS_NGT_NISM,True
P8057,E1132,4,1,97129,0.95,6,6,CS,CS,CS_NGT_NISM,True
P8058,E1133,5,1,97107,0.22,4,4,BA,BA,BA_INT,True
P8059,E1133,5,1,97107,0.34,4,4,BA,BA,BA_INT,True
P8060,E1133,5,1,97107,0.28,4,10,JA,JA,JA,True
P8061,E1133,5,1,97107,0.1,4,4,BA,BA,BA_INT,True
P8062,E1133,5,1,97107,0.18,4,4,BA,BA,BA_INT,True
P8063,E1133,5,1,97107,0.08,4,4,BA,BA,BA_INT,True
P8064,E1133,5,1,97107,0.2,4,4,BA,BA,BA_INT,True
P8065,E1133,5,1,97107,0.36,4,4,BA,BA,BA_INT,True
P8066,E1133,5,1,97107,0.21,4,10,JA,JA,JA,True
P8067,E1133,5,1,97107,0.77,10,4,BA,BA,BA_INT,True
P8068,E1133,5,1,97107,0.29,4,10,JA,JA,JA,True
P8069,E1133,5,1,97107,0.11,4,4,BA,BA,BA_INT,True
P8070,E1133,5,1,97107,0.71,10,10,JA,NC,,False
P8071,E1133,5,1,97107,0.16,10,10,JA,NC,,False
P8072,E1134,5,1,97107,0.88,10,4,BA,BA,BA_INT,True
P8073,E1134,5,1,97107,1.11,10,4,BA,BA,BA_INT,True
P8074,E1134,5,1,97107,1.43,4,4,BA,BA,BA_INT,True
P8075,E1134,5,1,97107,1.45,6,17,PN,PN,PN_PIQ,True
P8076,E1134,5,1,97107,2.51,6,17,PN,PN,PN_PIQ,True
P8077,E1134,5,1,97107,0.39,4,4,BA,BA,BA_INT,True
P8078,E1134,5,1,97107,2.74,4,4,BA,BA,BA_INT,True
P8079,E1134,5,1,97107,1.26,10,10,JA,NC,,False
P8080,E1134,5,1,97107,1.81,10,4,BA,BA,BA_INT,True
P8081,E1134,5,1,97107,1.02,4,4,BA,BA,BA_INT,True
P8082,E1134,5,1,97107,1.0,4,4,BA,BA,BA_INT,True
P8083,E1134,5,1,97107,1.71,10,4,BA,BA,BA_INT,True
P8084,E1135,1,2,97101,0.67,6,6,CS,CS,CS_NGT_NISM,True
P8085,E1135,1,2,97101,1.14,6,6,CS,CS,CS_NGT_NISM,True
P8086,E1135,1,2,97101,0.61,6,6,CS,CS,CS_NGT_NISM,True
P8087,E1135,1,2,97101,0.38,6,6,CS,CS,CS_NGT_NISM,True
P8088,E1135,1,2,97101,0.43,6,6,CS,CS,CS_NGT_NISM,True
P8089,E1135,1,2,97101,2.48,6,6,CS,CS,CS_NGT_NISM,True
P8090,E1135,1,2,97101,0.32,6,6,CS,CS,CS_NGT_NISM,True
P8091,E1135,1,2,97101,0.11,14,14,NC,NC,,False
P8092,E1135,1,2,97101,0.19,17,17,PN,PN,PN_PIQ,True
P8093,E1135,1,2,97101,0.33,10,10,JA,NC,,False
P8094,E1135,1,2,97101,0.38,10,10,JA,NC,,False
P8095,E1136,4,1,97118,1.46,16,16,PN,PN,PN_PIQ,True
P8096,E1136,4,1,97118,0.61,17,17,PN,PN,PN_PIQ,True
P8097,E1136,4,1,97118,0.65,17,17,PN,PN,PN_PIQ,True
P8098,E1136,4,1,97118,0.61,17,17,PN,PN,PN_PIQ,True
P8099,E1136,4,1,97118,1.23,16,16,PN,PN,PN_PIQ,True
P8100,E1136,4,1,97118,1.65,16,16,PN,PN,PN_PIQ,True
P8101,E1136,4,1,97118,1.21,16,16,PN,PN,PN_PIQ,True
P8102,E1137,3,2,97119,0.53,14,14,NC,NC,,False
P8103,E1137,3,2,97119,4.15,6,6,CS,CS,CS_NGT_NISM,True
P8104,E1137,3,2,97119,0.68,14,14,NC,NC,,False
P8105,E1137,3,2,97122,0.49,17,13,ME,ME,ME,True
P8106,E1137,3,2,97119,1.31,6,6,CS,CS,CS_NGT_NISM,True
P8107,E1137,3,2,97122,2.83,6,13,ME,ME,ME,True
P8108,E1137,3,2,97119,0.75,10,10,JA,NC,,False
P8109,E1137,3,2,97119,2.3,6,6,CS,CS,CS_NGT_NISM,True
P8110,E1137,3,2,97119,2.46,6,6,CS,CS,CS_NGT_NISM,True
P8111,E1137,3,2,97119,1.62,16,16,PN,PN,PN_PIQ,True
P8112,E1137,3,2,97119,1.38,16,16,PN,PN,PN_PIQ,True
P8113,E1137,3,2,97119,3.43,16,16,PN,PN,PN_PIQ,True
P8114,E1137,3,2,97119,2.45,16,16,PN,PN,PN_PIQ,True
P8115,E1138,3,2,97122,0.63,6,6,CS,CS,CS_NGT_NISM,True
P8116,E1138,3,2,97122,0.83,6,6,CS,CS,CS_NGT_NISM,True
P8117,E1138,3,2,97122,1.55,6,6,CS,CS,CS_NGT_NISM,True
P8118,E1138,3,2,97122,0.18,6,6,CS,CS,CS_NGT_NISM,True
P8119,E1138,3,2,97122,1.08,6,6,CS,CS,CS_NGT_NISM,True
P8120,E1139,3,2,97122,2.35,6,6,CS,CS,CS_NGT_NISM,True
P8121,E1139,3,2,97122,0.32,6,6,CS,CS,CS_NGT_NISM,True
P8122,E1139,3,2,97122,0.38,6,6,CS,CS,CS_NGT_NISM,True
P8123,E1139,3,2,97122,1.12,17,17,PN,PN,PN_PIQ,True
P8124,E1139,3,2,97122,1.14,6,6,CS,CS,CS_NGT_NISM,True
P8125,E1139,3,2,97122,0.23,11,11,MA,MA,MA_ROTA,True
P8126,E1140,4,1,97129,0.84,6,6,CS,CS,CS_NGT_NISM,True
P8127,E1140,4,1,97129,1.01,6,6,CS,CS,CS_NGT_NISM,True
P8128,E1140,4,1,97129,1.06,6,6,CS,CS,CS_NGT_NISM,True
P8129,E1141,5,1,97132,0.44,20,20,VE,VE,VE_BTGT,True
P8130,E1141,5,1,97132,0.74,20,20,VE,VE,VE_BTGT,True
P8131,E1141,5,1,97132,0.46,20,20,VE,VE,VE_BTGT,True
P8132,E1142,3,2,97119,3.24,6,6,CS,CS,CS_NGT_NISM,True
P8133,E1142,3,2,97119,3.59,6,6,CS,CS,CS_NGT_NISM,True
P8134,E1142,3,2,97119,4.23,14,6,CS,CS,CS_NGT_NISM,True
P8135,E1142,3,2,97119,0.19,14,14,NC,NC,,False
P8136,E1142,3,2,97119,2.33,6,6,CS,CS,CS_NGT_NISM,True
P8137,E1142,3,2,97119,0.57,14,14,NC,NC,,False
P8138,E1142,3,2,97119,0.52,6,6,CS,CS,CS_NGT_NISM,True
P8139,E1142,3,2,97119,1.37,6,6,CS,CS,CS_NGT_NISM,True
P8140,E1143,5,1,97132,1.13,8,8,MA,MA,MA_ROTA,True
P8141,E1143,5,1,97132,0.28,8,8,MA,MA,MA_ROTA,True
P8142,E1143,5,1,97132,0.83,8,3,BC,BC,BC_BT,True
P8143,E1144,2,2,97125,0.73,6,6,CS,CS,CS_NGT_NISM,True
P8144,E1144,2,2,97125,0.61,17,17,PN,PN,PN_PIQ,True
P8145,E1144,2,2,97125,0.98,6,6,CS,CS,CS_NGT_NISM,True
P8146,E1144,2,2,97125,2.89,14,14,NC,NC,,False
P8147,E1144,2,2,97125,1.87,6,6,CS,CS,CS_NGT_NISM,True
P8148,E1144,2,2,97125,2.38,14,14,NC,NC,,False
P8149,E1144,2,2,97125,2.52,13,13,ME,ME,ME,True
P8150,E1144,2,2,97125,0.54,14,14,NC,NC,,False
P8151,E1144,2,2,97125,1.07,10,10,JA,NC,,False
P8152,E1144,2,2,97125,1.42,17,17,PN,PN,PN_PIQ,True
P8153,E1144,2,2,97125,0.74,10,17,PN,PN,PN_PIQ,True
P8154,E1144,2,2,97125,0.78,17,17,PN,PN,PN_PIQ,True
P8155,E1144,2,2,97125,0.53,12,12,MA,MA,MA_ROTA,True
P8156,E1144,2,2,97125,1.13,17,17,PN,PN,PN_PIQ,True
P8157,E1144,2,2,97125,0.92,10,10,JA,NC,,False
P8158,E1144,2,2,97125,7.87,14,14,NC,NC,,False
P8159,E1144,2,2,97125,0.41,17,17,PN,PN,PN_PIQ,True
P8160,E1144,2,2,97125,1.38,14,14,NC,NC,,False
P8161,E1144,2,2,97125,0.72,11,11,MA,MA,MA_ROTA,True
P8162,E1144,2,2,97125,1.39,17,17,PN,PN,PN_PIQ,True
P8163,E1144,2,2,97125,1.58,10,10,JA,NC,,False
P8164,E1144,2,2,97125,0.12,10,10,JA,NC,,False
P8165,E1144,2,2,97125,1.46,6,6,CS,CS,CS_NGT_NISM,True
P8166,E1145,7,3,97112,0.76,6,6,CS,CS,CS_NGT_NISM,True
P8167,E1145,7,3,97112,1.13,6,6,CS,CS,CS_NGT_NISM,True
P8168,E1145,7,3,97112,1.45,6,6,CS,CS,CS_NGT_NISM,True
P8169,E1145,7,3,97112,0.94,6,6,CS,CS,CS_NGT_NISM,True
P8170,E1146,5,1,97114,0.67,6,6,CS,CS,CS_NGT_NISM,True
P8171,E1146,5,1,97114,0.16,6,6,CS,CS,CS_NGT_NISM,True
P8172,E1146,5,1,97114,0.5,3,3,BC,BC,BC_BT,True
P8173,E1146,5,1,97114,1.11,6,6,CS,CS,CS_NGT_NISM,True
P8174,E1146,5,1,97114,1.32,6,6,CS,CS,CS_NGT_NISM,True
P8175,E1146,5,1,97114,1.54,6,6,CS,CS,CS_NGT_NISM,True
P8176,E1146,5,1,97114,0.19,6,6,CS,CS,CS_NGT_NISM,True
P8177,E1146,5,1,97114,0.25,10,10,JA,NC,,False
P8178,E1146,5,1,97114,0.4,10,10,JA,NC,,False
P8179,E1147,4,1,97115,0.26,6,6,CS,CS,CS_NGT_NISM,True
P8180,E1147,4,1,97115,0.35,6,6,CS,CS,CS_NGT_NISM,True
P8181,E1148,4,1,97115,1.69,6,6,CS,CS,CS_NGT_NISM,True
P8182,E1148,4,1,97115,0.99,17,17,PN,PN,PN_PIQ,True
P8183,E1148,4,1,97115,0.57,6,6,CS,CS,CS_NGT_NISM,True
P8184,E1148,4,1,97115,0.34,14,14,NC,NC,,False
P8185,E1148,4,1,97115,0.28,17,17,PN,PN,PN_PIQ,True
P8186,E1149,4,1,97129,0.24,6,6,CS,CS,CS_NGT_NISM,True
P8187,E1149,4,1,97129,0.18,6,6,CS,CS,CS_NGT_NISM,True
P8188,E1149,4,1,97129,0.54,6,6,CS,CS,CS_NGT_NISM,True
P8189,E1149,4,1,97129,0.14,6,6,CS,CS,CS_NGT_NISM,True
P8190,E1149,4,1,97129,0.85,6,6,CS,CS,CS_NGT_NISM,True
P8191,E1149,4,1,97129,0.68,6,6,CS,CS,CS_NGT_NISM,True
P8192,E1149,4,1,97129,1.14,6,6,CS,CS,CS_NGT_NISM,True
P8193,E1149,4,1,97129,0.22,17,17,PN,PN,PN_PIQ,True
P8194,E1149,4,1,97129,0.17,17,17,PN,PN,PN_PIQ,True
P8195,E1150,4,1,97103,7.69,6,6,CS,CS,CS_NGT_NISM,True
P8196,E1150,4,1,97103,0.56,6,6,CS,CS,CS_NGT_NISM,True
P8197,E1150,4,1,97103,0.04,14,14,NC,NC,,False
P8198,E1151,4,1,97118,0.85,12,12,MA,MA,MA_ROTA,True
P8199,E1151,4,1,97118,0.16,2,2,AN,AN,AN_NU,True
P8200,E1151,4,1,97118,1.07,17,17,PN,PN,PN_PIQ,True
P8201,E1151,4,1,97118,0.26,0,16,PN,PN,PN_PIQ,True
P8202,E1151,4,1,97118,0.1,0,16,PN,PN,PN_PIQ,True
P8203,E1151,4,1,97118,0.32,0,16,PN,PN,PN_PIQ,True
P8204,E1151,4,1,97118,0.99,6,6,CS,CS,CS_NGT_NISM,True
P8205,E1151,4,1,97118,0.09,0,16,PN,PN,PN_PIQ,True
P8206,E1151,4,1,97118,1.95,6,6,CS,CS,CS_NGT_NISM,True
P8207,E1152,4,1,97115,0.3,6,6,CS,CS,CS_NGT_NISM,True
P8208,E1152,4,1,97115,0.44,6,6,CS,CS,CS_NGT_NISM,True
P8209,E1152,4,1,97115,0.51,6,6,CS,CS,CS_NGT_NISM,True
P8210,E1152,4,1,97115,0.34,6,6,CS,CS,CS_NGT_NISM,True
P8211,E1152,4,1,97115,0.59,6,6,CS,CS,CS_NGT_NISM,True
P8212,E1153,6,1,97124,0.96,11,11,MA,MA,MA_ROTA,True
P8213,E1154,4,1,97103,1.0,17,17,PN,PN,PN_PIQ,True
P8214,E1154,4,1,97115,0.69,17,17,PN,PN,PN_PIQ,True
P8215,E1154,4,1,97103,0.85,17,17,PN,PN,PN_PIQ,True
P8216,E1154,4,1,97103,1.1,16,16,PN,PN,PN_PIQ,True
P8217,E1154,4,1,97103,0.3,16,16,PN,PN,PN_PIQ,True
P8218,E1154,4,1,97103,0.21,17,17,PN,PN,PN_PIQ,True
P8219,E1155,6,1,97111,0.5,20,20,VE,VE,VE_BTGT,True
P8220,E1155,6,1,97111,0.25,3,3,BC,BC,BC_BT,True
P8221,E1156,7,3,97126,0.88,6,6,CS,CS,CS_NGT_NISM,True
P8222,E1156,7,3,97126,0.28,6,17,PN,PN,PN_PIQ,True
P8223,E1157,1,2,97101,1.74,6,6,CS,CS,CS_NGT_NISM,True
P8224,E1157,1,2,97101,2.09,6,6,CS,CS,CS_NGT_NISM,True
P8225,E1157,1,2,97101,0.59,10,6,CS,CS,CS_NGT_NISM,True
P8226,E1157,1,2,97101,1.32,10,10,JA,NC,,False
P8227,E1157,1,2,97101,0.23,6,6,CS,CS,CS_NGT_NISM,True
P8228,E1157,1,2,97101,0.87,10,6,CS,CS,CS_NGT_NISM,True
P8229,E1158,4,1,97129,0.55,10,6,CS,CS,CS_NGT_NISM,True
P8230,E1158,4,1,97129,0.82,10,6,CS,CS,CS_NGT_NISM,True
P8231,E1158,4,1,97129,0.85,17,6,CS,CS,CS_NGT_NISM,True
P8232,E1159,6,1,97104,1.18,16,16,PN,PN,PN_PIQ,True
P8233,E1159,6,1,97104,0.88,11,11,MA,MA,MA_ROTA,True
P8234,E1159,6,1,97104,0.41,11,11,MA,MA,MA_ROTA,True
P8235,E1159,6,1,97104,0.88,11,11,MA,MA,MA_ROTA,True
P8236,E1159,6,1,97104,0.29,11,11,MA,MA,MA_ROTA,True
P8237,E1160,2,2,97125,2.49,13,3,BC,BC,BC_BT,True
P8238,E1160,2,2,97125,3.7,6,6,CS,CS,CS_NGT_NISM,True
P8239,E1160,2,2,97125,3.83,6,6,CS,CS,CS_NGT_NISM,True
P8240,E1160,2,2,97125,3.89,11,3,BC,BC,BC_BT,True
P8241,E1160,2,2,97125,1.26,13,11,MA,MA,MA_ROTA,True
P8242,E1160,2,2,97125,1.85,14,14,NC,NC,,False
P8243,E1160,2,2,97125,7.58,13,6,CS,CS,CS_NGT_NISM,True
P8244,E1161,3,2,97102,0.58,11,11,MA,MA,MA_ROTA,True
P8245,E1161,3,2,97102,0.99,6,6,CS,CS,CS_NGT_NISM,True
P8246,E1161,3,2,97102,3.59,14,14,NC,NC,,False
P8247,E1161,3,2,97102,1.36,16,16,PN,PN,PN_PIQ,True
P8248,E1162,2,2,97128,0.19,11,11,MA,MA,MA_ROTA,True
P8249,E1162,2,2,97128,0.5,6,6,CS,CS,CS_NGT_NISM,True
P8250,E1162,2,2,97128,0.65,6,6,CS,CS,CS_NGT_NISM,True
P8251,E1162,2,2,97117,0.33,11,11,MA,MA,MA_ROTA,True
P8252,E1163,2,2,97117,0.67,6,6,CS,CS,CS_NGT_NISM,True
P8253,E1163,2,2,97117,2.04,16,16,PN,PN,PN_PIQ,True
P8254,E1164,1,2,97116,0.25,17,17,PN,PN,PN_PIQ,True
P8255,E1164,1,2,97116,0.28,17,17,PN,PN,PN_PIQ,True
P8256,E1164,1,2,97116,1.11,6,6,CS,CS,CS_NGT_NISM,True
P8257,E1164,1,2,97116,0.3,6,6,CS,CS,CS_NGT_NISM,True
P8258,E1164,1,2,97116,0.24,17,17,PN,PN,PN_PIQ,True
P8259,E1164,1,2,97116,0.54,17,17,PN,PN,PN_PIQ,True
P8260,E1164,1,2,97116,0.29,6,6,CS,CS,CS_NGT_NISM,True
P8261,E1165,2,2,97125,1.28,6,6,CS,CS,CS_NGT_NISM,True
P8262,E1165,2,2,97125,0.9,6,6,CS,CS,CS_NGT_NISM,True
P8263,E1166,1,2,97116,1.27,6,6,CS,CS,CS_NGT_NISM,True
P8264,E1166,1,2,97116,1.77,6,6,CS,CS,CS_NGT_NISM,True
P8265,E1166,1,2,97116,0.33,17,17,PN,PN,PN_PIQ,True
P8266,E1166,1,2,97116,0.4,6,6,CS,CS,CS_NGT_NISM,True
P8267,E1166,1,2,97116,0.75,17,17,PN,PN,PN_PIQ,True
P8268,E1166,1,2,97116,1.61,6,6,CS,CS,CS_NGT_NISM,True
P8269,E1166,1,2,97116,1.04,6,6,CS,CS,CS_NGT_NISM,True
P8270,E1167,1,2,97116,0.21,0,17,PN,PN,PN_PIQ,True
P8271,E1167,1,2,97116,1.37,16,16,PN,PN,PN_PIQ,True
P8272,E1167,1,2,97116,1.56,14,14,NC,NC,,False
P8273,E1167,1,2,97116,0.83,0,17,PN,PN,PN_PIQ,True
P8274,E1167,1,2,97116,0.89,16,16,PN,PN,PN_PIQ,True
P8275,E1168,2,2,97125,0.39,6,6,CS,CS,CS_NGT_NISM,True
P8276,E1168,2,2,97125,0.53,6,6,CS,CS,CS_NGT_NISM,True
P8277,E1168,2,2,97125,0.13,16,16,PN,PN,PN_PIQ,True
P8278,E1168,2,2,97125,0.17,16,16,PN,PN,PN_PIQ,True
P8279,E1168,2,2,97125,2.48,16,16,PN,PN,PN_PIQ,True
P8280,E1169,2,2,97125,0.64,11,11,MA,MA,MA_ROTA,True
P8281,E1169,2,2,97117,0.93,11,11,MA,MA,MA_ROTA,True
P8282,E1169,2,2,97125,0.56,11,10,JA,JA,JA,True
P8283,E1169,2,2,97125,1.34,10,18,IG,IG,IG_PLA,True
P8284,E1169,2,2,97125,0.99,3,3,BC,BC,BC_BT,True
P8285,E1169,2,2,97125,0.72,10,3,BC,BC,BC_BT,True
P8286,E1169,2,2,97117,0.29,3,11,MA,MA,MA_ROTA,True
P8287,E1169,2,2,97117,0.94,11,11,MA,MA,MA_ROTA,True
P8288,E1169,2,2,97117,0.3,11,11,MA,MA,MA_ROTA,True
P8289,E1169,2,2,97117,0.23,10,11,MA,MA,MA_ROTA,True
P8290,E1169,2,2,97117,0.27,11,11,MA,MA,MA_ROTA,True
P8291,E1169,2,2,97117,0.11,10,19,VE,VE,VE_BTGT,True
P8292,E1169,2,2,97117,0.02,19,11,MA,MA,MA_ROTA,True
P8293,E1169,2,2,97125,0.57,11,10,JA,JA,JA,True
P8294,E1170,2,2,97128,0.75,6,6,CS,CS,CS_NGT_NISM,True
P8295,E1170,2,2,97128,0.48,17,17,PN,PN,PN_PIQ,True
P8296,E1171,2,2,97117,0.22,6,6,CS,CS,CS_NGT_NISM,True
P8297,E1171,2,2,97117,0.03,6,6,CS,CS,CS_NGT_NISM,True
P8298,E1171,2,2,97117,0.13,6,6,CS,CS,CS_NGT_NISM,True
P8299,E1171,2,2,97117,0.37,6,6,CS,CS,CS_NGT_NISM,True
P8300,E1171,2,2,97117,0.27,6,6,CS,CS,CS_NGT_NISM,True
P8301,E1172,3,2,97119,1.0,6,6,CS,CS,CS_NGT_NISM,True
P8302,E1172,3,2,97119,1.42,6,6,CS,CS,CS_NGT_NISM,True
P8303,E1172,3,2,97119,0.39,16,16,PN,PN,PN_PIQ,True
P8304,E1172,3,2,97119,0.35,16,16,PN,PN,PN_PIQ,True
P8305,E1172,3,2,97119,0.99,6,17,PN,PN,PN_PIQ,True
P8306,E1172,3,2,97119,0.48,16,16,PN,PN,PN_PIQ,True
P8307,E1173,1,2,97116,0.96,6,6,CS,CS,CS_NGT_NISM,True
P8308,E1173,1,2,97116,0.99,6,6,CS,CS,CS_NGT_NISM,True
P8309,E1174,2,2,97128,1.33,6,6,CS,CS,CS_NGT_NISM,True
P8310,E1174,2,2,97128,0.61,17,17,PN,PN,PN_PIQ,True
P8311,E1174,2,2,97128,1.3,17,17,PN,PN,PN_PIQ,True
P8312,E1175,2,2,97117,0.28,6,6,CS,CS,CS_NGT_NISM,True
P8313,E1175,2,2,97117,0.45,6,6,CS,CS,CS_NGT_NISM,True
P8314,E1175,2,2,97117,1.21,17,17,PN,PN,PN_PIQ,True
P8315,E1175,2,2,97117,0.64,6,6,CS,CS,CS_NGT_NISM,True
P8316,E1176,1,2,97116,0.35,16,16,PN,PN,PN_PIQ,True
P8317,E1176,1,2,97116,0.82,10,10,JA,NC,,False
P8318,E1176,1,2,97116,0.52,20,20,VE,VE,VE_BTGT,True
P8319,E1176,1,2,97116,0.33,16,16,PN,PN,PN_PIQ,True
P8320,E1177,2,2,97117,0.92,6,6,CS,CS,CS_NGT_NISM,True
P8321,E1177,2,2,97117,0.24,6,6,CS,CS,CS_NGT_NISM,True
P8322,E1177,2,2,97117,1.16,6,6,CS,CS,CS_NGT_NISM,True
P8323,E1177,2,2,97117,0.42,6,6,CS,CS,CS_NGT_NISM,True
P8324,E1178,1,2,97101,0.37,11,10,JA,JA,JA,True
P8325,E1178,1,2,97101,0.51,16,16,PN,PN,PN_PIQ,True
P8326,E1179,2,2,97117,4.39,11,11,MA,MA,MA_ROTA,True
P8327,E1180,3,2,97119,0.33,6,6,CS,CS,CS_NGT_NISM,True
P8328,E1180,3,2,97119,1.21,6,6,CS,CS,CS_NGT_NISM,True
P8329,E1181,3,2,97119,1.39,6,6,CS,CS,CS_NGT_NISM,True
P8330,E1181,3,2,97119,1.17,6,10,JA,JA,JA,True
P8331,E1181,3,2,97119,2.67,6,10,JA,JA,JA,True
P8332,E1181,3,2,97119,0.66,17,17,PN,PN,PN_PIQ,True
P8333,E1181,3,2,97119,0.85,17,17,PN,PN,PN_PIQ,True
P8334,E1181,3,2,97119,0.5,1,10,JA,JA,JA,True
P8335,E1182,2,2,97117,0.25,6,6,CS,CS,CS_NGT_NISM,True
P8336,E1182,2,2,97117,0.45,17,17,PN,PN,PN_PIQ,True
P8337,E1183,2,2,97125,3.24,6,6,CS,CS,CS_NGT_NISM,True
P8338,E1183,2,2,97125,1.56,17,17,PN,PN,PN_PIQ,True
P8339,E1184,3,2,97119,1.48,6,6,CS,CS,CS_NGT_NISM,True
P8340,E1184,3,2,97119,0.17,6,6,CS,CS,CS_NGT_NISM,True
P8341,E1184,3,2,97119,0.44,6,6,CS,CS,CS_NGT_NISM,True
P8342,E1184,3,2,97119,0.97,6,6,CS,CS,CS_NGT_NISM,True
P8343,E1184,3,2,97119,0.97,6,6,CS,CS,CS_NGT_NISM,True
P8344,E1184,3,2,97102,1.54,6,6,CS,CS,CS_NGT_NISM,True
P8345,E1184,3,2,97119,0.56,6,6,CS,CS,CS_NGT_NISM,True
P8346,E1184,3,2,97119,0.7,6,6,CS,CS,CS_NGT_NISM,True
P8347,E1184,3,2,97102,1.28,6,6,CS,CS,CS_NGT_NISM,True
P8348,E1184,3,2,97102,1.01,6,6,CS,CS,CS_NGT_NISM,True
P8349,E1184,3,2,97119,1.04,6,6,CS,CS,CS_NGT_NISM,True
P8350,E1184,3,2,97119,2.08,6,6,CS,CS,CS_NGT_NISM,True
P8351,E1184,3,2,97119,0.98,6,6,CS,CS,CS_NGT_NISM,True
P8352,E1184,3,2,97119,1.58,6,6,CS,CS,CS_NGT_NISM,True
P8353,E1184,3,2,97102,0.62,6,6,CS,CS,CS_NGT_NISM,True
P8354,E1185,3,2,97102,1.15,6,6,CS,CS,CS_NGT_NISM,True
P8355,E1185,3,2,97102,0.97,6,6,CS,CS,CS_NGT_NISM,True
P8356,E1185,3,2,97102,1.83,17,17,PN,PN,PN_PIQ,True
P8357,E1185,3,2,97119,1.25,6,6,CS,CS,CS_NGT_NISM,True
P8358,E1185,3,2,97122,1.69,6,6,CS,CS,CS_NGT_NISM,True
P8359,E1186,2,2,97125,1.25,6,6,CS,CS,CS_NGT_NISM,True
P8360,E1186,2,2,97125,0.67,6,6,CS,CS,CS_NGT_NISM,True
P8361,E1186,2,2,97125,0.2,6,20,VE,VE,VE_BTGT,True
P8362,E1186,2,2,97125,1.28,6,6,CS,CS,CS_NGT_NISM,True
P8363,E1187,2,2,97125,2.33,17,17,PN,PN,PN_PIQ,True
P8364,E1187,2,2,97125,0.35,18,18,IG,IG,IG_PLA,True
P8365,E1188,2,2,97125,1.14,6,6,CS,CS,CS_NGT_NISM,True
P8366,E1189,2,2,97128,0.33,16,16,PN,PN,PN_PIQ,True
P8367,E1189,3,2,97119,1.61,6,6,CS,CS,CS_NGT_NISM,True
P8368,E1189,2,2,97128,1.63,16,16,PN,PN,PN_PIQ,True
P8369,E1189,2,2,97128,2.06,14,14,NC,NC,,False
P8370,E1189,2,2,97128,0.56,14,14,NC,NC,,False
P8371,E1189,2,2,97128,0.85,14,14,NC,NC,,False
P8372,E1189,3,2,97119,0.49,6,6,CS,CS,CS_NGT_NISM,True
P8373,E1189,3,2,97119,1.93,6,6,CS,CS,CS_NGT_NISM,True
P8374,E1189,1,2,97116,0.24,6,6,CS,CS,CS_NGT_NISM,True
P8375,E1189,3,2,97119,0.41,14,14,NC,NC,,False
P8376,E1189,1,2,97116,1.49,6,6,CS,CS,CS_NGT_NISM,True
P8377,E1189,1,2,97116,1.11,10,10,JA,NC,,False
P8378,E1189,3,2,97119,1.55,6,6,CS,CS,CS_NGT_NISM,True
P8379,E1189,1,2,97116,0.15,17,17,PN,PN,PN_PIQ,True
P8380,E1189,2,2,97128,0.83,16,16,PN,PN,PN_PIQ,True
P8381,E1189,2,2,97128,0.35,10,10,JA,NC,,False
P8382,E1189,2,2,97128,0.69,16,16,PN,PN,PN_PIQ,True
P8383,E1190,2,2,97125,0.42,11,11,MA,MA,MA_ROTA,True
P8384,E1190,2,2,97125,0.2,0,11,MA,MA,MA_ROTA,True
P8385,E1190,2,2,97125,0.46,10,10,JA,NC,,False
P8386,E1190,2,2,97117,0.8,10,11,MA,MA,MA_ROTA,True
P8387,E1190,2,2,97125,0.79,11,11,MA,MA,MA_ROTA,True
P8388,E1190,2,2,97125,0.41,10,10,JA,NC,,False
P8389,E1190,2,2,97125,0.86,11,11,MA,MA,MA_ROTA,True
P8390,E1190,2,2,97125,0.65,11,11,MA,MA,MA_ROTA,True
P8391,E1190,2,2,97125,0.73,11,11,MA,MA,MA_ROTA,True
P8392,E1190,2,2,97125,0.83,10,10,JA,NC,,False
P8393,E1190,2,2,97125,0.78,17,11,MA,MA,MA_ROTA,True
P8394,E1190,2,2,97125,0.91,17,11,MA,MA,MA_ROTA,True
P8395,E1191,3,2,97119,2.15,6,6,CS,CS,CS_NGT_NISM,True
